entry_time,exit_time,entry_price,exit_price,position_type,reason_for_exit,signal_price,R1,S1,SUPERT,SUPERTd,trade_date,profit,trade_number_today,month,year
2026-05-28 20:00:00,2026-05-28 20:25:00,73342.5,73628.0,SHORT,SuperTrend Flip,73342.5,75650.33333333334,73707.83333333334,73654.03345742152,-1.0,2026-05-28,-285.5,2.0,2026-05,2026.0
2026-05-28 22:30:00,2026-05-29 00:10:00,73556.5,73731.0,SHORT,SuperTrend Flip,73556.5,75650.33333333334,73707.83333333334,73809.70509999544,-1.0,2026-05-28,-174.5,3.0,2026-05,2026.0
2026-06-01 06:05:00,2026-06-01 16:45:00,73226.0,71357.0,SHORT,SuperTrend Flip,73226.0,74158.66666666666,73264.16666666666,73481.89205121716,-1.0,2026-06-01,1869.0,1.0,2026-06,2026.0
2026-06-01 21:00:00,2026-06-01 22:25:00,71392.0,71261.5,SHORT,SuperTrend Flip,71392.0,74158.66666666666,73264.16666666666,71623.3290402303,-1.0,2026-06-01,130.5,2.0,2026-06,2026.0
2026-06-02 07:00:00,2026-06-02 16:10:00,69810.5,67910.5,SHORT,SuperTrend Flip,69810.5,73428.5,70009.0,70557.18126351027,-1.0,2026-06-02,1900.0,1.0,2026-06,2026.0
2026-06-02 18:50:00,2026-06-02 20:05:00,67107.0,67410.0,SHORT,SuperTrend Flip,67107.0,73428.5,70009.0,67595.31671535675,-1.0,2026-06-02,-303.0,2.0,2026-06,2026.0
2026-06-02 22:10:00,2026-06-03 04:00:00,67203.0,66472.0,SHORT,SuperTrend Flip,67203.0,73428.5,70009.0,67774.8038268755,-1.0,2026-06-02,731.0,3.0,2026-06,2026.0
2026-06-03 23:00:00,2026-06-04 02:20:00,64626.0,62997.0,SHORT,SuperTrend Flip,64626.0,70039.83333333334,64796.83333333334,65536.49247548514,-1.0,2026-06-03,1629.0,1.0,2026-06,2026.0
2026-06-04 09:25:00,2026-06-04 12:20:00,62833.5,63288.5,SHORT,SuperTrend Flip,62833.5,66392.33333333333,62961.33333333333,63587.47447618644,-1.0,2026-06-04,-455.0,1.0,2026-06,2026.0
2026-06-05 06:15:00,2026-06-05 07:35:00,61794.5,62739.0,SHORT,SuperTrend Flip,61794.5,65287.66666666667,61897.16666666667,63139.201024670176,-1.0,2026-06-05,-944.5,1.0,2026-06,2026.0
2026-06-05 12:00:00,2026-06-05 16:50:00,61631.0,61360.5,SHORT,SuperTrend Flip,61631.0,65287.66666666667,61897.16666666667,62448.5280851958,-1.0,2026-06-05,270.5,2.0,2026-06,2026.0
2026-06-05 18:25:00,2026-06-05 20:05:00,60138.5,60848.0,SHORT,SuperTrend Flip,60138.5,65287.66666666667,61897.16666666667,60913.16682405349,-1.0,2026-06-05,-709.5,3.0,2026-06,2026.0
2026-06-07 04:45:00,2026-06-07 10:05:00,61797.5,62360.5,LONG,SuperTrend Flip,61797.5,61756.33333333333,59706.33333333333,61428.76810326115,1.0,2026-06-07,563.0,1.0,2026-06,2026.0
2026-06-07 11:45:00,2026-06-07 12:10:00,62729.0,62065.0,LONG,SuperTrend Flip,62729.0,61756.33333333333,59706.33333333333,62358.12724413856,1.0,2026-06-07,-664.0,2.0,2026-06,2026.0
2026-06-07 14:30:00,2026-06-07 15:00:00,62220.0,61721.5,LONG,SuperTrend Flip,62220.0,61756.33333333333,59706.33333333333,61738.07706149753,1.0,2026-06-07,-498.5,3.0,2026-06,2026.0
,,,,Monthly PnL (2026-01),,,,,,,,2504.0,,,
,,,,Monthly PnL (2026-02),,,,,,,,-6281.0,,,
,,,,Monthly PnL (2026-03),,,,,,,,1207.5,,,
,,,,Monthly PnL (2026-04),,,,,,,,-2604.5,,,
,,,,Monthly PnL (2026-05),,,,,,,,-1239.0,,,
,,,,Monthly PnL (2026-06),,,,,,,,3518.5,,,
,,,,Yearly PnL (2026),,,,,,,,-2894.5,,,
,,,,ROI% (2026),,,,,,,,-2.8945,,,
,,,,Trades (2026-01),,,,,,,,45.0,,,
,,,,Trades (2026-02),,,,,,,,46.0,,,
,,,,Trades (2026-03),,,,,,,,41.0,,,
,,,,Trades (2026-04),,,,,,,,42.0,,,
,,,,Trades (2026-05),,,,,,,,37.0,,,
,,,,Trades (2026-06),,,,,,,,13.0,,,
,,,,Recovery Days,,,,,,,,10.0,,,
,,,,Highest Profit,,,,,,,,5771.5,,,
,,,,Highest Loss,,,,,,,,-1569.5,,,
